ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	ALIGNMENT	STRUCTURE
1332	Apuri	come, to	hamu-	hamu-	h a m u		860	h a m - - u	C V C V
1333	Apurimac	come, to	hamu, qamu	hamu	h a m u		860	h a m - - u	C V C V
1335	Atalla	come, to	ha.mu.	ha.mu.	h a m u		860	h a m - - u	C V C V
1336	Ayacucho	come, to	hamu	hamu	h a m u		860	h a m - - u	C V C V
7289	Azuay	come, to	shamu-na	shamu-na	ʃ a m u n a		860	ʃ a m u n a	C V C V C V
1339	Chachapoyas	come, to	shamu	shamu	ʃ a m u		860	ʃ a m - - u	C V C V
1340	Chacpar	come, to	ša.mu.	ša.mu.	ʃ a m u		860	ʃ a m - - u	C V C V
1341	Chetilla	come, to	ša.mu.	ša.mu.	ʃ a m u		860	ʃ a m - - u	C V C V
1346	Huallaga	come, to	ša.mu.	ša.mu.	ʃ a m u		860	ʃ a m - - u	C V C V
1349	Huangascar	come, to	hamu-	hamu-	h a m u		860	h a m - - u	C V C V
1350	HuarazHuailas	come, to	shamuy	shamuy	ʃ a m u		860	ʃ a m - - u	C V C V
1351	Imbabura	come, to	shamuna	shamuna	ʃ a m u n a		860	ʃ a m u n a	C V C V C V
1352	Inkawasi	come, to	ša.mu.	ša.mu.	ʃ a m u		860	ʃ a m - - u	C V C V
1359	Maragua	come, to	ha.mu.	ha.mu.	h a m u		860	h a m - - u	C V C V
1360	Napo	come, to	shamuna	shamuna	ʃ a m u n a		860	ʃ a m u n a	C V C V C V
1361	Pacaraos	come, to	sha-mu	sha-mu	ʃ a m u		860	ʃ a m - - u	C V C V
1365	Puno	come, to	ha.mu.	ha.mu.	h a m u		860	h a m - - u	C V C V
1369	Santiagueno	come, to	amuy	amuy	a m u		860	- a m - - u	V C V
1377	Yanac	come, to	ša.mu.	ša.mu.	ʃ a m u		860	ʃ a m - - u	C V C V
2452	Apuri	cry, to	waqa-	waqa-	w a q a		869	w a q - - a	C V C V
2453	Apurimac	cry, to	waqa	waqa	w a q a		869	w a q - - a	C V C V
2454	Atalla	cry, to	waχa.	waχa.	w a χ a		869	w a χ - - a	C V C V
2455	Ayacucho	cry, to	waqa	waqa	w a χ a		869	w a χ - - a	C V C V
7310	Azuay	cry, to	huacana	huacana	w a k a n a		869	w a k a n a	C V C V C V
2458	Chachapoyas	cry, to	waka	waka	w a k a		869	w a k - - a	C V C V
2459	Chacpar	cry, to	waγa	waγa	w a ʁ a		869	w a ʁ - - a	C V C V
2460	Chetilla	cry, to	waγa.	waγa.	w a ʁ a		869	w a ʁ - - a	C V C V
2465	Huallaga	cry, to	waqa.	waqa.	w a q a		869	w a q - - a	C V C V
2468	Huangascar	cry, to	waqa-	waqa-	w a q a		869	w a q - - a	C V C V
2469	HuarazHuailas	cry, to	waqay	waqay	w a q ai		869	w a q - - ai	C V C V
2470	Imbabura	cry, to	wakana	wakana	w a k a n a		869	w a k a n a	C V C V C V
2471	Inkawasi	cry, to	waγa.	waγa.	w a ʁ a		869	w a ʁ - - a	C V C V
7350	Jauja	cry, to	waqay	waqay	w a ʔ ai		869	w a ʔ - - ai	C V C V
2477	Maragua	cry, to	waqa.	waqa.	w a q a		869	w a q - - a	C V C V
2478	Napo	cry, to	huacana	huacana	w a k a n a		869	w a k a n a	C V C V C V
2479	Pacaraos	cry, to	waqa	waqa	w a ʁ a		869	w a ʁ - - a	C V C V
2483	Puno	cry, to	waqa.	waqa.	w a q a		869	w a q - - a	C V C V
2487	Santiagueno	cry, to	waqay	waqay	w a χ ai		869	w a χ - - ai	C V C V
2495	Yanac	cry, to	waqa.	waqa.	w a q a		869	w a q - - a	C V C V
5377	Apuri	day	puntraw	puntraw	p u n ʈ au		875	p u n ʈ au	C V C C V
5378	Apurimac	day	puchaw	puchaw	p u tʃ au		875	p u - tʃ au	C V C V
5380	Atalla	day	pun.čaw	pun.čaw	p u n tʃ au		875	p u n tʃ au	C V C C V
5381	Ayacucho	day	punchaw	punchaw	p u n tʃ au		875	p u n tʃ au	C V C C V
7233	Azuay	day	punzha	punzha	p u n ʒ a		875	p u n ʒ a	C V C C V
5384	Chachapoyas	day	punchaw	punchaw	p u n tʃ au		875	p u n tʃ au	C V C C V
5386	Chetilla	day	pun.džaw	pun.džaw	p u n dʒ au		875	p u n dʒ au	C V C C V
5394	Huangascar	day	puntraw	puntraw	p u n ʈ au		875	p u n ʈ au	C V C C V
5396	Imbabura	day	puncha	puncha	p u n tʃ a		875	p u n tʃ a	C V C C V
7351	Jauja	day	pun	pun	p u n		875	p u n - -	C V C
5404	Maragua	day	p'un.čay	p'un.čay	pʼ u n tʃ ai		875	pʼ u n tʃ ai	C V C C V
5405	Napo	day	punzha	punzha	p u n dʒ a		875	p u n dʒ a	C V C C V
5410	Puno	day	p'un.čay	p'un.čay	pʼ u n tʃ ai		875	pʼ u n tʃ ai	C V C C V
5414	Santiagueno	day	punchaw	punchaw	p u n tʃ au		875	p u n tʃ au	C V C C V
5385	Chacpar	day	hunaq	hunaq	h u n a q		4	h u n a q	C V C V C
5391	Huallaga	day	hunaχ	hunaχ	h u n a χ		4	h u n a χ	C V C V C
5395	HuarazHuailas	day	hunaq	hunaq	x u ɲ a q		4	x u ɲ a q	C V C V C
5397	Inkawasi	day	unaχ	unaχ	u n a χ		4	- u n a χ	V C V C
5406	Pacaraos	day	hunaq	hunaq	x u n a χ		4	x u n a χ	C V C V C
5424	Yanac	day	unaq	unaq	u n a q		4	- u n a q	V C V C
2069	Apuri	die, to	wañu-	wañu-	w a ɲ u		12	w a ɲ - - u	C V C V
2070	Apurimac	die, to	wañu	wañu	w a ɲ u		12	w a ɲ - - u	C V C V
2072	Atalla	die, to	wañu.	wañu.	w a ɲ u		12	w a ɲ - - u	C V C V
2073	Ayacucho	die, to	wañu	wañu	w a ɲ u		12	w a ɲ - - u	C V C V
7303	Azuay	die, to	huañuna	huañuna	w a ɲ u n a		12	w a ɲ u n a	C V C V C V
2076	Chachapoyas	die, to	wañu	wañu	w a ɲ u		12	w a ɲ - - u	C V C V
2077	Chacpar	die, to	wanu.	wanu.	w a n u		12	w a n - - u	C V C V
2078	Chetilla	die, to	wañu.	wañu.	w a ɲ u		12	w a ɲ - - u	C V C V
2084	Huallaga	die, to	wañu.	wañu.	w a ɲ u		12	w a ɲ - - u	C V C V
2087	Huangascar	die, to	wañu-	wañu-	w a ɲ u		12	w a ɲ - - u	C V C V
2088	HuarazHuailas	die, to	wanuy	wanuy	w a ɲ u		12	w a ɲ - - u	C V C V
2089	Imbabura	die, to	wañuna	wañuna	w a ɲ u n a		12	w a ɲ u n a	C V C V C V
2090	Inkawasi	die, to	wanu.	wanu.	w a n u		12	w a n - - u	C V C V
7352	Jauja	die, to	wañuy	wañuy	w a ɲ u		12	w a ɲ - - u	C V C V
2096	Maragua	die, to	wañu.	wañu.	w a ɲ u		12	w a ɲ - - u	C V C V
2097	Napo	die, to	huañuna	huañuna	w a ɲ u n a		12	w a ɲ u n a	C V C V C V
2098	Pacaraos	die, to	wañu-ku	wañu-ku	w a ɲ u k u		12	w a ɲ u k u	C V C V C V
2102	Puno	die, to	wañu.	wañu.	w a ɲ u		12	w a ɲ - - u	C V C V
2106	Santiagueno	die, to	wañuy	wañuy	w a ɲ u		12	w a ɲ - - u	C V C V
2114	Yanac	die, to	wañu.	wañu.	w a ɲ u		12	w a ɲ - - u	C V C V
4365	Apuri	dog	allqu	allqu	a ʎ q o		19	a ʎ q o	V C C V
4366	Apurimac	dog	allqo, alqo	allqo	a ʎ q o		19	a ʎ q o	V C C V
4369	Atalla	dog	aλχu	aλχu	a ʎ χ u		19	a ʎ χ u	V C C V
4370	Ayacucho	dog	allqo	allqo	a ʎ χ o		19	a ʎ χ o	V C C V
7215	Azuay	dog	allcu	allcu	a ʎ k u		19	a ʎ k u	V C C V
4373	Chachapoyas	dog	allku	allku	a dʑ k u		19	a dʑ k u	V C C V
4374	Chacpar	dog	aλγu	aλγu	a ʎ ʁ u		19	a ʎ ʁ u	V C C V
4375	Chetilla	dog	ač(ə)γu	ačγu	a tʃ ʁ u		19	a tʃ ʁ u	V C C V
4380	Huallaga	dog	aλqu	aλqu	a ʎ q u		19	a ʎ q u	V C C V
4383	Huangascar	dog	allqu	allqu	a ʎ q o		19	a ʎ q o	V C C V
4384	HuarazHuailas	dog	allqu	allqu	a ʎ q u		19	a ʎ q u	V C C V
4385	Imbabura	dog	allku	allku	a ʎ k u		19	a ʎ k u	V C C V
4386	Inkawasi	dog	až(ə)γu	ažγu	a ʒ ʁ u		19	a ʒ ʁ u	V C C V
7353	Jauja	dog	allqu	allqu	a ʎ ʔ u		19	a ʎ ʔ u	V C C V
4393	Maragua	dog	alqu	alqu	a l q u		19	a l q u	V C C V
4394	Napo	dog	allcu	allcu	a ʎ k u		19	a ʎ k u	V C C V
4395	Pacaraos	dog	alqu	alqu	a l χ o		19	a l χ o	V C C V
4399	Puno	dog	alqu	alqu	a l q u		19	a l q u	V C C V
4403	Santiagueno	dog	allqo	allqo	a ʒ q o		19	a ʒ q o	V C C V
4413	Yanac	dog	aλqu	aλqu	a ʎ q u		19	a ʎ q u	V C C V
1743	Apuri	drink, to	upya	upya	u p j a		30	u p j - - a	V C C V
1744	Apurimac	drink, to	upya	upya	u p j a		30	u p j - - a	V C C V
1746	Atalla	drink, to	upya.	upya.	u p j a		30	u p j - - a	V C C V
1747	Ayacucho	drink, to	upya	upya	u p j a		30	u p j - - a	V C C V
7296	Azuay	drink, to	upia-na	upia-na	u p j a n a		30	u p j a n a	V C C V C V
1750	Chachapoyas	drink, to	upya	upya	u p j a		30	u p j - - a	V C C V
1751	Chetilla	drink, to	upya.	upya.	u p j a		30	u p j - - a	V C C V
1758	Huangascar	drink, to	upya	upya	u p j a		30	u p j - - a	V C C V
1759	HuarazHuailas	drink, to	upyay	upyay	u p j a		30	u p j - - a	V C C V
1760	Imbabura	drink, to	ufiana	ufiana	u f j a n a		30	u f j a n a	V C C V C V
1761	Inkawasi	drink, to	upya.	upya.	u p j a		30	u p j - - a	V C C V
7354	Jauja	drink, to	upyay	upyay	u p j a		30	u p j - - a	V C C V
1767	Maragua	drink, to	uxya.	uxya.	u x j a		30	u x j - - a	V C C V
1769	Pacaraos	drink, to	upya, upu	upya	u p j a		30	u p j - - a	V C C V
1773	Puno	drink, to	uxa.	uxa.	u x a		30	u x - - - a	V C V
1777	Santiagueno	drink, to	upyay	upyay	u p j a		30	u p j - - a	V C C V
1786	Yanac	drink, to	upya.	upya.	u p j a		30	u p j - - a	V C C V
1043	Apuri	dry	chaki	chaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
1044	Apurimac	dry	chaki	chaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
1046	Atalla	dry	čaki	čaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
1047	Ayacucho	dry	chaki	chaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
7284	Azuay	dry	chaquishca	chaquishca	tʃ a k i ʃ k a		40	tʃ a k i ʃ - k a	C V C V C C V
1050	Chachapoyas	dry	chaki	chaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
1051	Chacpar	dry	tsaki	tsaki	ts a k i		40	ts a k - - - - i	C V C V
1052	Chetilla	dry	čaki	čaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
1058	Huallaga	dry	čaki	čaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
1061	Huangascar	dry	chaki	chaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
1062	HuarazHuailas	dry	tsaki	tsaki	ts a k i		40	ts a k - - - - i	C V C V
1063	Imbabura	dry	chakishka	chakishka	tʃ a k i ʃ k a		40	tʃ a k i ʃ - k a	C V C V C C V
1064	Inkawasi	dry	čaki	čaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
7355	Jauja	dry	chaki	chaki	tʃ a k i		40	tʃ a k - - - - i	C V C V
1071	Maragua	dry	č'aki	č'aki	tʃʼ a k i		40	tʃʼ a k - - - - i	C V C V
1072	Napo	dry	chaquichina	chaquichina	tʃ a k i tʃ i n a		40	tʃ a k i tʃ i n a	C V C V C V C V
1073	Pacaraos	dry	saki	saki	s a k i		40	s a k - - - - i	C V C V
1077	Puno	dry	č'aki	č'aki	tʃʼ a k i		40	tʃʼ a k - - - - i	C V C V
1081	Santiagueno	dry	chaki	chaki	tʃ a x i		40	tʃ a x - - - - i	C V C V
1091	Yanac	dry	tsaki	tsaki	ts a k i		40	ts a k - - - - i	C V C V
3295	Apuri	ear	rinri	rinri	ɾ i n ɾ i		48	ɾ i n ɾ i	C V C C V
3296	Apurimac	ear	rinri, ninri	rinri	r i n r i		48	r i n r i	C V C C V
3299	Atalla	ear	linri, rinri	linri	l i n r i		48	l i n r i	C V C C V
3301	Ayacucho	ear	rinri	rinri	ɾ i ŋ ɾ i		48	ɾ i ŋ ɾ i	C V C C V
7195	Azuay	ear	ringri	ringri	ɾ i n ɾ i		48	ɾ i n ɾ i	C V C C V
3304	Chachapoyas	ear	rinri	rinri	r i n r i		48	r i n r i	C V C C V
3305	Chacpar	ear	rinri	rinri	r i n r i		48	r i n r i	C V C C V
3306	Chetilla	ear	rinri	rinri	r i n r i		48	r i n r i	C V C C V
3313	Huallaga	ear	rinri	rinri	r i n r i		48	r i n r i	C V C C V
3316	Huangascar	ear	rinri	rinri	ɾ i n ɾ i		48	ɾ i n ɾ i	C V C C V
3317	HuarazHuailas	ear	rinri	rinri	ɾ i ɲ ɾ i		48	ɾ i ɲ ɾ i	C V C C V
3318	Imbabura	ear	rinri	rinri	ɾ i n ɾ i		48	ɾ i n ɾ i	C V C C V
3319	Inkawasi	ear	řinri	řinri	r̝ i n r i		48	r̝ i n r i	C V C C V
7356	Jauja	ear	linli	linli	l i n l i		48	l i n l i	C V C C V
3325	Maragua	ear	linri, ninri, nigri	linri	l i n r i		48	l i n r i	C V C C V
3328	Napo	ear	rinri	rinri	r i n r i		48	r i n r i	C V C C V
3329	Pacaraos	ear	rinri	rinri	ɾ i ŋ ɾ i		48	ɾ i ŋ ɾ i	C V C C V
3335	Puno	ear	ninri, rinri	rinri	r i n r i		48	r i n r i	C V C C V
3348	Yanac	ear	rinri	rinri	r i n r i		48	r i n r i	C V C C V
3297	Apurimac	ear	rinri, ninri	ninri	n i n r i		456	n i n r i	C V C C V
3326	Maragua	ear	linri, ninri, nigri	ninri	n i n r i		456	n i n r i	C V C C V
3334	Puno	ear	ninri, rinri	ninri	n i n r i		456	n i n r i	C V C C V
3339	Santiagueno	ear	nigri	nigri	n i ŋ ɾ i		456	n i ŋ ɾ i	C V C C V
1692	Apuri	eat, to	miku-	miku-	m i k u		57	m i k - - u	C V C V
1694	Apurimac	eat, to	miju	miju	m i χ u		57	m i χ - - u	C V C V
1696	Atalla	eat, to	mi.ku.	mi.ku.	m i k u		57	m i k - - u	C V C V
1697	Ayacucho	eat, to	miku	miku	m i k u		57	m i k - - u	C V C V
7295	Azuay	eat, to	micu-na	micu-na	m i k u n a		57	m i k u n a	C V C V C V
1700	Chachapoyas	eat, to	miku	miku	m i k u		57	m i k - - u	C V C V
1701	Chacpar	eat, to	mi.ku.	mi.ku.	m i k u		57	m i k - - u	C V C V
1702	Chetilla	eat, to	mi.ku.	mi.ku.	m i k u		57	m i k - - u	C V C V
1707	Huallaga	eat, to	mi.ku.	mi.ku.	m i k u		57	m i k - - u	C V C V
1710	Huangascar	eat, to	miku-	miku-	m i k u		57	m i k - - u	C V C V
1711	HuarazHuailas	eat, to	mikuy	mikuy	m i k u		57	m i k - - u	C V C V
1712	Imbabura	eat, to	mikuna	mikuna	m i k u n a		57	m i k u n a	C V C V C V
1713	Inkawasi	eat, to	mi.ku.	mi.ku.	m i k u		57	m i k - - u	C V C V
7357	Jauja	eat, to	mikuy	mikuy	m i k u		57	m i k - - u	C V C V
1720	Maragua	eat, to	mi.khu.	mi.khu.	m i kʰ u		57	m i kʰ - - u	C V C V
1721	Napo	eat, to	micuna	micuna	m i k u n a		57	m i k u n a	C V C V C V
1722	Pacaraos	eat, to	miku, mika	miku	m i k u		57	m i k - - u	C V C V
1727	Puno	eat, to	mi.khu.	mi.khu.	m i kʰ u		57	m i kʰ - - u	C V C V
1731	Santiagueno	eat, to	mikuy	mikuy	m i x u		57	m i x - - u	C V C V
1740	Yanac	eat, to	mi.ku.	mi.ku.	m i k u		57	m i k - - u	C V C V
4706	Apuri	egg	runtu	runtu	ɾ u n t u		68	ɾ u n t u	C V C C V
4707	Apurimac	egg	runtu	runtu	r u n t u		68	r u n t u	C V C C V
4709	Atalla	egg	runtu	runtu	r u n t u		68	r u n t u	C V C C V
4710	Ayacucho	egg	runtu	runtu	ɾ u n t u		68	ɾ u n t u	C V C C V
4713	Chachapoyas	egg	runtu	runtu	r u n d u		68	r u n d u	C V C C V
4714	Chacpar	egg	runtu	runtu	r u n t u		68	r u n t u	C V C C V
4720	Huallaga	egg	runtu	runtu	r u n t u		68	r u n t u	C V C C V
4724	Huangascar	egg	runtu	runtu	ɾ u n t u		68	ɾ u n t u	C V C C V
4727	Inkawasi	egg	řundu	řundu	r̝ u n d u		68	r̝ u n d u	C V C C V
4734	Maragua	egg	řuntu	řuntu	r̝ u n t u		68	r̝ u n t u	C V C C V
4740	Puno	egg	runtu	runtu	r u n t u		68	r u n t u	C V C C V
4743	Santiagueno	egg	runtu	runtu	ɾ u n t u		68	ɾ u n t u	C V C C V
4754	Yanac	egg	runtu	runtu	r u n t u		68	r u n t u	C V C C V
7221	Azuay	egg	rurru	rurru	ɾ u r u		182	ɾ u r u	C V C V
4715	Chetilla	egg	ruru	ruru	r u r u		182	r u r u	C V C V
4725	HuarazHuailas	egg	ruru	ruru	ɾ u ɾ u		182	ɾ u ɾ u	C V C V
7358	Jauja	egg	lulu	lulu	l u l u		182	l u l u	C V C V
4736	Pacaraos	egg	ruru	ruru	ɾ u ɾ u		182	ɾ u ɾ u	C V C V
6113	Apuri	eight	pusaq	pusaq	p u s a q		75	p u s a q	C V C V C
6114	Apurimac	eight	musaq	musaq	m u s a q		75	m u s a q	C V C V C
6116	Atalla	eight	pusaχ	pusaχ	p u s a χ		75	p u s a χ	C V C V C
6117	Ayacucho	eight	pusaq	pusaq	p u s a χ		75	p u s a χ	C V C V C
7176	Azuay	eight	pusag	pusag	p u s a g		75	p u s a g	C V C V C
6120	Chachapoyas	eight	pusak	pusak	p u s a k		75	p u s a k	C V C V C
6121	Chacpar	eight	puwaq	puwaq	p u w a q		75	p u w a q	C V C V C
6122	Chetilla	eight	pusaχ	pusaχ	p u s a χ		75	p u s a χ	C V C V C
6126	Huallaga	eight	pusaχ	pusaχ	p u s a χ		75	p u s a χ	C V C V C
6129	Huangascar	eight	pusaq	pusaq	p u s a q		75	p u s a q	C V C V C
7490	HuarazHuailas	eight	pusaq	pusaq	p u s a q		75	p u s a q	C V C V C
6130	Imbabura	eight	pusak	pusak	p u s a k		75	p u s a k	C V C V C
7359	Jauja	eight	pusaq	pusaq	p u s a ʔ		75	p u s a ʔ	C V C V C
6139	Maragua	eight	pusaχ	pusaχ	p u s a χ		75	p u s a χ	C V C V C
6140	Napo	eight	pusaj	pusaj	p u s a χ		75	p u s a χ	C V C V C
6141	Pacaraos	eight	puwaq	puwaq	p u w a χ		75	p u w a χ	C V C V C
6145	Puno	eight	pusaχ	pusaχ	p u s a χ		75	p u s a χ	C V C V C
6148	Santiagueno	eight	pusaq	pusaq	p u s a χ	in disuse	75	p u s a χ	C V C V C
6157	Yanac	eight	pusaq	pusaq	p u s a q		75	p u s a q	C V C V C
3633	Apuri	elbow	kutrush	kutrush	k u ʈ u ʃ		84	k u ʈ u ʃ	C V C V C
3636	Atalla	elbow	kuču.s	kuču.s	k u tʃ u s		84	k u tʃ u s	C V C V C
3637	Ayacucho	elbow	kuchus	kuchus	k u tʃ u s		84	k u tʃ u s	C V C V C
3640	Chachapoyas	elbow	kuĉush	kuĉush	k u ʈʂ u ʃ		84	k u ʈʂ u ʃ	C V C V C
3650	Huangascar	elbow	kutrush	kutrush	k u ʈ u ʃ		84	k u ʈ u ʃ	C V C V C
7360	Jauja	elbow	kutrush	kutrush	k u ʈʂ u ʂ		84	k u ʈʂ u ʂ	C V C V C
3662	Pacaraos	elbow	kutrush	kutrush	k u ʈʂ u ʃ		84	k u ʈʂ u ʃ	C V C V C
3641	Chacpar	elbow	kuku.š	kuku.š	k u k u ʃ		497	k u k u ʃ	C V C V C
3647	Huallaga	elbow	kuku.š	kuku.š	k u k u ʃ		497	k u k u ʃ	C V C V C
3651	HuarazHuailas	elbow	kukush	kukush	k u k u ʃ		497	k u k u ʃ	C V C V C
3642	Chetilla	elbow	kuku.ĉi	kuku.ĉi	k u k u ʈʂ i		496	k u k u ʈʂ i	C V C V C V
7518	HuarazHuailas	elbow	kukuchi	kukuchi	k u k u tʃ i		496	k u k u tʃ i	C V C V C V
3653	Inkawasi	elbow	kuk(u).ĉi	kuk.ĉi	k u k u ʈʂ i		496	k u k u ʈʂ i	C V C V C V
3678	Yanac	elbow	kuku.ĉi	kuku.ĉi	k u k u ʈʂ i		496	k u k u ʈʂ i	C V C V C V
7201	Azuay	elbow	rigra mucu	rigra mucu	ɾ i g ɾ a m u k u		810	ɾ i g ɾ a m u k u	C V C C V C V C V
3652	Imbabura	elbow	rigra muku	rigra muku	ɾ i g ɾ a m u k u		810	ɾ i g ɾ a m u k u	C V C C V C V C V
3661	Napo	elbow	rigra	rigra	r i g r a		810	r i g r - - - - a	C V C C V
3666	Puno	elbow	muqu	muqu	m u q u		400	m u q u	C V C V
3669	Santiagueno	elbow	moqo	moqo	m o χ o		400	m o χ o	C V C V
773	Apurimac	empty	chusaq	chusaq	tʃ u s a q		94	tʃ u s a q	C V C V C
7279	Azuay	empty	chushag	chushag	tʃ u ʃ a g		94	tʃ u ʃ a g	C V C V C
785	Imbabura	empty	chushaj	chushaj	tʃ u ʃ a x		94	tʃ u ʃ a x	C V C V C
790	Maragua	empty	č'usa.χ	č'usa.χ	tʃʼ u s a χ		94	tʃʼ u s a χ	C V C V C
791	Napo	empty	chushaj	chushaj	tʃ u ʃ a		94	tʃ u ʃ a -	C V C V
796	Puno	empty	č'usa.χ	č'usa.χ	tʃʼ u s a χ		94	tʃʼ u s a χ	C V C V C
799	Santiagueno	empty	chusaq	chusaq	tʃ u s a χ		94	tʃ u s a χ	C V C V C
3197	Apuri	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3198	Apurimac	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3200	Atalla	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3201	Ayacucho	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3204	Chachapoyas	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3205	Chacpar	eye	nawi, ñawi	nawi	n a w i		104	n a w i	C V C V
3207	Chetilla	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3212	Huallaga	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3215	Huangascar	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3216	HuarazHuailas	eye	ñawi	ñawi	ɳ a w i		104	ɳ a w i	C V C V
3218	Inkawasi	eye	nawi	nawi	n a w i		104	n a w i	C V C V
7362	Jauja	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3225	Maragua	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3227	Pacaraos	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3231	Puno	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3235	Santiagueno	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3245	Yanac	eye	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3051	Apuri	face	uya	uya	u j a		114	u j a	V C V
3052	Apurimac	face	uya	uya	u j a		114	u j a	V C V
3055	Ayacucho	face	uya	uya	u j a		114	u j a	V C V
3067	Huangascar	face	uya	uya	u j a		114	u j a	V C V
3075	Maragua	face	uya	uya	u j a		114	u j a	V C V
3081	Puno	face	uya	uya	u j a		114	u j a	V C V
3085	Santiagueno	face	uya	uya	u j a		114	u j a	V C V
3058	Chacpar	face	qaχ(ə)λa	qaχλa	q a χ ʎ a		113	q a χ ʎ a	C V C C V
3059	Chetilla	face	qaγdya	qaγdya	q a ʁ ʎ a		113	q a ʁ ʎ a	C V C C V
3065	Huallaga	face	qaχλa	qaχλa	q a χ ʎ a		113	q a χ ʎ a	C V C C V
7493	HuarazHuailas	face	qaqlla	qaqlla	q a q ʎ a		113	q a q ʎ a	C V C C V
3095	Yanac	face	qaq(ə)λa	qaqλa	q a q ʎ a		113	q a q ʎ a	C V C C V
7190	Azuay	face	ñahui	ñahui	ɲ a w i		104	ɲ a w i	C V C V
3068	Imbabura	face	ñawi	ñawi	ɲ a w i		104	ɲ a w i	C V C V
3076	Napo	face	ñahui	ñahui	ɲ a w i		104	ɲ a w i	C V C V
892	Apuri	far (away)	karu	karu	k a ɾ u		124	k a ɾ u	C V C V
893	Apurimac	far (away)	karu	karu	k a r u		124	k a r u	C V C V
895	Atalla	far (away)	karu	karu	k a r u		124	k a r u	C V C V
896	Ayacucho	far (away)	karu	karu	k a ɾ u		124	k a ɾ u	C V C V
7281	Azuay	far (away)	caru	caru	k a ɾ u		124	k a ɾ u	C V C V
899	Chachapoyas	far (away)	karu	karu	k a r u		124	k a r u	C V C V
900	Chacpar	far (away)	karu	karu	k a r u		124	k a r u	C V C V
901	Chetilla	far (away)	karu	karu	k a r u		124	k a r u	C V C V
907	Huallaga	far (away)	karu	karu	k a r u		124	k a r u	C V C V
910	Huangascar	far (away)	karu	karu	k a ɾ u		124	k a ɾ u	C V C V
911	HuarazHuailas	far (away)	karu	karu	k a ɾ u		124	k a ɾ u	C V C V
912	Imbabura	far (away)	karu	karu	k a ɾ u		124	k a ɾ u	C V C V
913	Inkawasi	far (away)	karu	karu	k a r u		124	k a r u	C V C V
7363	Jauja	far (away)	kalu	kalu	k a l u		124	k a l u	C V C V
920	Maragua	far (away)	karu	karu	k a r u		124	k a r u	C V C V
921	Napo	far (away)	caru	caru	k a r u		124	k a r u	C V C V
922	Pacaraos	far (away)	karu	karu	k a ɾ u	karutraw: very far	124	k a ɾ u	C V C V
927	Puno	far (away)	karu	karu	k a r u		124	k a r u	C V C V
931	Santiagueno	far (away)	karu	karu	k a ɾ u		124	k a ɾ u	C V C V
6491	Apuri	fat (grease)	wira	wira	w i ɾ a		135	w i ɾ a	C V C V
6493	Apurimac	fat (grease)	wira	wira	w i r a		135	w i r a	C V C V
6495	Atalla	fat (grease)	wira	wira	w i r a		135	w i r a	C V C V
6496	Ayacucho	fat (grease)	wira	wira	w i ɾ a		135	w i ɾ a	C V C V
7253	Azuay	fat (grease)	huira	huira	w i ɾ a		135	w i ɾ a	C V C V
6498	Chachapoyas	fat (grease)	wira	wira	w i r a		135	w i r a	C V C V
6499	Chacpar	fat (grease)	wira	wira	w i r a		135	w i r a	C V C V
6500	Chetilla	fat (grease)	wira	wira	w i r a		135	w i r a	C V C V
6505	Huallaga	fat (grease)	wira	wira	w i r a		135	w i r a	C V C V
6508	Huangascar	fat (grease)	wira	wira	w i ɾ a		135	w i ɾ a	C V C V
6509	HuarazHuailas	fat (grease)	wira	wira	w i ɾ a		135	w i ɾ a	C V C V
6510	Imbabura	fat (grease)	vira	vira	ɸ i ɾ a		135	ɸ i ɾ a	C V C V
6511	Inkawasi	fat (grease)	wira	wira	w i r a		135	w i r a	C V C V
7364	Jauja	fat (grease)	wila	wila	w i l a		135	w i l a	C V C V
